universityName,departmentName,ratioKo,ratioMath,ratioEn,ratioTg,cutoffPercentile70,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,region,admissionGroup,dataSource
국립목포대학교,경제무역학부,0.3,0.25,0.2,0.25,44.8,11,3.82,12,49.0,21.0,54.5,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,관광학과,0.3,0.25,0.2,0.25,43.2,7,2.71,9,20.0,24.0,64.5,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,국어국문· 문예창작학부,0.3,0.25,0.2,0.25,45.8,8,5.00,11,60.0,25.0,49.0,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,기계조선해양공학부,0.2,0.35,0.15,0.3,44.0,8,5.13,14,17.0,59.0,56.0,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,도시계획 및 조경학부,0.25,0.3,0.2,0.25,50.5,5,3.00,5,33.0,68.0,,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,반도체공학과,0.2,0.35,0.15,0.3,45.5,15,3.20,12,22.0,54.0,53.0,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,법·경찰학부,0.3,0.25,0.2,0.25,54.2,5,5.00,8,56.0,35.0,63.0,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,수학교육과,0.2,0.35,0.15,0.3,58.3,5,4.00,5,61.0,76.0,38.0,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,식품·제약공학부,0.2,0.35,0.15,0.3,39.0,4,2.00,6,22.0,56.0,,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,약학과,0.2,0.35,0.15,0.3,92.5,12,12.42,9,75.0,98.0,98.5,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,에너지화학공학과,0.2,0.35,0.15,0.3,50.0,12,4.75,13,40.0,70.0,45.0,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,인공지능공학과,0.2,0.35,0.15,0.3,43.8,11,3.64,7,67.0,52.0,28.0,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,인문콘텐츠학부,0.3,0.25,0.2,0.25,38.0,23,5.22,38,52.0,47.0,26.5,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,자율전공학부,0.2,0.35,0.15,0.3,46.8,13,5.77,22,60.0,66.0,30.5,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,체육학과,0.3,0.25,0.2,0.25,38.2,8,4.38,7,60.0,18.0,37.5,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,컴퓨터학부,0.2,0.35,0.15,0.3,54.5,17,2.76,27,52.0,59.0,53.5,전남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,패션의류학과,0.25,0.3,0.2,0.25,42.0,7,2.14,10,,47.0,37.0,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,행정· 언론미디어학부,0.3,0.25,0.2,0.25,43.5,6,4.17,6,63.0,11.0,50.0,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립목포대학교,환경교육과,0.2,0.35,0.15,0.3,41.0,4,3.25,5,36.0,56.0,36.0,전남,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,간호학과,0.2,0.35,0.15,0.3,66.0,10,4.00,9,70.8,72.2,60.6,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,경영학부,0.3,0.25,0.2,0.25,68.4,20,4.45,12,62.4,56.1,77.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,경제학과,0.3,0.25,0.2,0.25,69.7,13,4.77,9,77.0,56.0,72.8,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,공과대학 자유전공학부,0.2,0.35,0.15,0.3,64.7,44,4.09,40,67.0,72.4,59.6,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,국제지역학부,0.3,0.25,0.2,0.25,70.1,8,7.75,11,74.0,57.5,74.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,국제통상학부,0.3,0.25,0.2,0.25,69.4,14,4.36,9,63.0,63.0,75.8,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,기계공학부,0.2,0.35,0.15,0.3,66.9,25,3.48,22,64.6,74.0,64.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,데이터정보과학부,0.2,0.35,0.15,0.3,63.0,6,3.67,6,71.0,68.5,56.2,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,물리학과,0.2,0.35,0.15,0.3,67.6,8,4.50,12,59.2,77.2,67.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,미생물학과,0.25,0.3,0.2,0.25,67.2,6,5.67,7,71.5,70.0,63.8,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,법학과,0.3,0.25,0.2,0.25,71.4,6,9.33,8,78.5,62.5,72.2,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,소방공학과,0.2,0.35,0.15,0.3,64.2,6,6.00,4,69.5,77.0,55.2,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,수산과학대학 자유전공학부,0.2,0.35,0.15,0.3,66.0,17,4.12,15,64.6,65.4,67.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,스마트헬스케어학부 (의공학전공),0.2,0.35,0.15,0.3,63.4,6,4.67,9,61.5,74.0,59.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,스마트헬스케어학부 (해양스포츠전공),0.2,0.35,0.15,0.3,50.2,24,4.79,2,46.0,21.9,66.5,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,시스템경영ㆍ 안전공학부,0.2,0.35,0.15,0.3,63.2,17,4.47,16,64.6,68.0,60.2,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,영어영문학부,0.3,0.25,0.2,0.25,66.4,11,5.73,8,71.4,54.3,70.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,응용수학과,0.2,0.35,0.15,0.3,61.6,6,7.17,12,43.2,75.4,63.9,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,인문사회과학대학 자유전공학부,0.2,0.35,0.15,0.3,66.2,22,4.36,25,68.6,52.6,71.9,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,일어일문학부,0.3,0.25,0.2,0.25,65.3,9,7.22,2,71.6,54.0,67.8,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,전자정보통신공학부,0.2,0.35,0.15,0.3,69.0,20,5.10,19,70.8,74.0,65.7,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,조형학부 (공업디자인전공),0.3,0.25,0.2,0.25,42.8,20,4.35,6,39.0,,44.7,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,조형학부 (시각디자인전공),0.3,0.25,0.2,0.25,40.6,20,4.00,7,46.0,11.0,52.7,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,지구경시스템과학부 (환경대기과학전공),0.2,0.35,0.15,0.3,60.9,5,6.40,11,62.4,66.0,57.6,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,지구환경시스템과학부 (해양학전공),0.2,0.35,0.15,0.3,62.1,5,6.40,5,63.0,62.8,61.3,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,컴퓨터ㆍ인공지능공학부,0.2,0.35,0.15,0.3,67.7,20,3.30,10,74.1,67.4,64.6,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,행정복지학부,0.3,0.25,0.2,0.25,66.0,11,5.45,5,68.0,54.0,71.0,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,화학공학과,0.2,0.35,0.15,0.3,69.9,10,4.30,13,73.4,72.8,66.7,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립부경대학교,화학과,0.2,0.35,0.15,0.3,65.4,6,4.50,6,65.0,76.0,60.2,부산,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,간호학과,0.2,0.35,0.15,0.3,70.3,6,3.67,4,68.0,74.0,69.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,건축학부 건축공학전공,0.2,0.35,0.15,0.3,51.7,6,4.83,8,47.0,57.0,51.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,건축학부 건축학전공,0.2,0.35,0.15,0.3,55.7,5,5.4,4,60.0,48.0,59.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,경영계열자율전공학부,0.2,0.35,0.15,0.3,56.0,6,5.67,8,60.0,41.0,67.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,경영학과,0.3,0.25,0.2,0.25,66.3,6,8.5,10,65.0,51.0,83.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,공학계열자율전공학부,0.2,0.35,0.15,0.3,59.3,12,5.17,19,63.0,63.0,52.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,공학융합학부,0.2,0.35,0.15,0.3,60.3,18,5.28,10,61.0,59.0,61.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,국어국문학과,0.3,0.25,0.2,0.25,60.0,6,12,11,60.0,43.0,77.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,국제관계학과,0.3,0.25,0.2,0.25,65.7,4,3.75,5,61.0,51.0,85.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,국제무역학과,0.3,0.25,0.2,0.25,63.3,8,8.63,5,51.0,54.0,85.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,글로벌비즈니스학부,0.3,0.25,0.2,0.25,60.7,9,5.44,4,60.0,50.0,72.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,독어독문학과,0.3,0.25,0.2,0.25,54.0,1,5,1,49.0,36.0,77.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,미디어커뮤니케이션학과,0.3,0.25,0.2,0.25,60.7,2,4,2,52.0,56.0,74.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,법학과,0.3,0.25,0.2,0.25,59.7,8,5.63,12,61.0,46.0,72.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,사림아너스학부,0.25,0.3,0.2,0.25,58.0,16,5.06,28,61.0,48.0,65.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,사학과,0.3,0.25,0.2,0.25,56.0,4,6.25,6,52.0,48.0,68.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,사회계열자율전공학부,0.2,0.35,0.15,0.3,51.3,5,8,2,56.0,39.0,59.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,사회복지학과,0.3,0.25,0.2,0.25,55.0,4,7,8,52.0,39.0,74.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,사회학과,0.3,0.25,0.2,0.25,53.0,5,5.4,6,54.0,41.0,64.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,산업시스템공학과,0.2,0.35,0.15,0.3,53.3,8,5,20,49.0,52.0,59.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,세무학과,0.3,0.25,0.2,0.25,65.3,4,4.75,2,68.0,54.0,74.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,식품영양학과,0.2,0.35,0.15,0.3,55.0,2,8,2,52.0,39.0,74.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,신소재공학부,0.2,0.35,0.15,0.3,55.3,11,5.09,18,58.0,54.0,54.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,영어영문학과,0.3,0.25,0.2,0.25,53.7,6,6,4,42.0,45.0,74.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,의류학과,0.25,0.3,0.2,0.25,49.3,3,6.67,7,60.0,38.0,50.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,인문계열자율전공학부,0.2,0.35,0.15,0.3,53.3,3,6.67,1,42.0,50.0,68.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,일어일문학과,0.3,0.25,0.2,0.25,42.7,2,5,3,47.0,42.0,39.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,정보통신공학과,0.2,0.35,0.15,0.3,57.3,6,4.67,16,54.0,59.0,59.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,중국학과,0.25,0.3,0.2,0.25,55.3,7,6.57,4,67.0,30.0,69.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,철학과,0.3,0.25,0.2,0.25,51.0,2,10,2,65.0,37.0,51.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,컴퓨터공학과,0.2,0.35,0.15,0.3,59.3,10,4.3,16,52.0,59.0,67.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,통계학과,0.2,0.35,0.15,0.3,47.7,6,5.83,12,40.0,48.0,55.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,특수교육과,0.3,0.25,0.2,0.25,52.7,2,5,3,39.0,34.0,85.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,행정학과,0.3,0.25,0.2,0.25,57.0,6,4.67,3,58.0,41.0,72.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,행정학과(야),0.3,0.25,0.2,0.25,39.3,8,3.38,10,37.0,28.0,53.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립창원대학교,회계학과,0.3,0.25,0.2,0.25,55.3,6,5.17,7,60.0,50.0,56.0,경남,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,건설환경공학과,0.2,0.35,0.15,0.3,72.5,4,9.75,5,,87.0,58.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,건축공학과,0.2,0.35,0.15,0.3,79.0,5,7.00,3,,63.0,95.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,건축학과(5년제),0.2,0.35,0.15,0.3,80.5,4,7.50,3,,74.0,87.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,경제학과,0.3,0.25,0.2,0.25,82.0,5,6.60,5,68.0,,96.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,공학건설학부,0.2,0.35,0.15,0.3,79.5,8,11.50,30,,85.0,74.0,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,기계공학과,0.2,0.35,0.15,0.3,76.0,6,6.83,12,74.0,78.0,,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,도시공학과,0.2,0.35,0.15,0.3,70.5,7,9.43,4,75.0,66.0,,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,산업경영공학과,0.2,0.35,0.15,0.3,75.0,4,9.25,7,,78.0,72.0,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,산업디자인학과,0.3,0.25,0.2,0.25,79.0,5,6.60,1,68.0,,90.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,설비공학과,0.2,0.35,0.15,0.3,74.0,6,7.50,3,,63.0,85.0,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,시각·영상디자인학과,0.3,0.25,0.2,0.25,81.0,5,7.00,3,67.0,,95.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,신소재공학과,0.2,0.35,0.15,0.3,75.5,9,5.22,10,,74.0,77.0,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,영어영문학과,0.3,0.25,0.2,0.25,83.0,4,10.25,5,74.0,,92.0,대전,나군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,융합경영학과,0.3,0.25,0.2,0.25,85.5,5,7.40,2,75.0,,96.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,인공지능소프트웨어학과,0.2,0.35,0.15,0.3,75.5,4,4.25,6,,74.0,77.0,대전,가군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
국립한밭대학교,인문사회경상학부,0.3,0.25,0.2,0.25,84.5,8,14.88,22,72.0,,97.0,대전,다군,2025 어디가 공식 정시 입결(70%컷 백분위) · 반영비율 계열 추정
