region,universityName,admissionGroup,departmentName,recruitCount,competitionRate,additionalRank,koreanCut70,mathCut70,tamguCut70,percentile70,ratioKor,ratioMath,ratioEng,ratioTam
경남,부산대학교,가군,사회복지학과,18,4.4,18,79.0,74.0,83.5,80.0,0.3,0.25,0.2,0.25
경남,부산대학교,가군,산업공학과,23,3.2,27,83.0,87.0,71.5,78.2,0.2,0.35,0.15,0.3
경남,부산대학교,가군,생물교육과,9,3.9,3,79.0,78.0,79.0,78.8,0.3,0.25,0.2,0.25
경남,부산대학교,가군,수학교육과,6,4.0,5,88.0,92.0,72.0,81.0,0.2,0.35,0.15,0.3
경남,부산대학교,나군,약학부,22,6.2,24,99.0,97.0,87.5,92.8,0.2,0.35,0.15,0.3
경남,부산대학교,가군,언어정보학과,11,8.5,12,82.0,78.0,76.0,78.0,0.2,0.35,0.15,0.3
경남,부산대학교,가군,역사교육과,6,7.7,4,79.0,83.0,76.5,78.8,0.3,0.25,0.2,0.25
경남,부산대학교,가군,영어교육과,9,3.1,8,68.0,83.0,91.0,83.2,0.3,0.25,0.2,0.25
경남,부산대학교,가군,유기소재시스템공학과,18,3.7,22,74.0,59.0,72.0,69.2,0.2,0.35,0.15,0.3
경남,부산대학교,가군,유아교육과,11,4.0,2,88.0,57.0,84.0,78.2,0.3,0.25,0.2,0.25
경남,부산대학교,가군,윤리교육과,6,4.5,7,70.0,74.0,93.0,82.5,0.3,0.25,0.2,0.25
경남,부산대학교,나군,의예과,36,3.8,11,100.0,99.0,93.0,96.2,0.2,0.35,0.15,0.3
경남,부산대학교,가군,일반사회교육과,8,5.0,10,85.0,59.0,93.0,82.5,0.3,0.25,0.2,0.25
경남,부산대학교,가군,일어일문학과,12,5.7,3,85.0,68.0,83.0,79.8,0.3,0.25,0.2,0.25
경남,부산대학교,가군,전기전자공학부 (반도체공학전공),16,2.7,7,93.0,87.0,71.0,80.5,0.2,0.35,0.15,0.3
경남,부산대학교,가군,전기전자공학부 (전기공학전공),26,3.3,19,80.0,93.0,78.0,82.2,0.2,0.35,0.15,0.3
경남,부산대학교,가군,중어중문학과,13,4.0,6,93.0,57.0,84.5,79.8,0.3,0.25,0.2,0.25
경남,부산대학교,가군,지구과학교육과,11,4.0,7,82.0,81.0,66.5,74.0,0.2,0.35,0.15,0.3
경남,부산대학교,가군,지리교육과,8,5.6,6,68.0,70.0,95.5,82.2,0.3,0.25,0.2,0.25
경남,부산대학교,가군,통계학과,16,3.9,10,60.0,87.0,89.0,81.2,0.2,0.35,0.15,0.3
경남,부산대학교,가군,특수교육과,12,5.7,8,86.0,74.0,65.0,72.5,0.3,0.25,0.2,0.25
경남,부산대학교,가군,화공생명공학과,24,3.0,10,80.0,95.0,88.5,88.0,0.2,0.35,0.15,0.3
경남,부산대학교,가군,화학교육과,11,3.9,5,91.0,74.0,73.0,77.8,0.2,0.35,0.15,0.3
경남,부산대학교,가군,환경공학과,18,3.9,12,82.0,85.0,62.5,73.0,0.2,0.35,0.15,0.3
부산,부산외국어대학교,가군,사회체육전공,5,7.60,2,34.0,54.0,46.5,45.2,0.3,0.25,0.2,0.25
부산,부산외국어대학교,나군,통합모집 (자유전공),451,1.80,360,24.0,,59.5,47.7,0.3,0.25,0.2,0.25
부산,부산외국어대학교,가군,항공서비스전공,3,8.33,2,82.0,48.0,65.0,65.0,0.2,0.35,0.15,0.3
충남,상명대학교,나군,AI모빌리티 공학과,12,3.83,11,,74.0,77.0,75.5,0.2,0.35,0.15,0.3
충남,상명대학교,나군,ARㆍVR미디어디자인전공,6,6.17,5,79.0,,95.0,87.0,0.3,0.25,0.2,0.25
서울,상명대학교,나군,가족복지학과,8,8.50,1,89.0,74.0,71.0,78.0,0.3,0.25,0.2,0.25
충남,상명대학교,나군,간호학과,23,3.87,13,,81.0,81.0,81.0,0.2,0.35,0.15,0.3
충남,상명대학교,나군,건설시스템 공학과,9,6.11,4,,87.0,52.0,69.5,0.2,0.35,0.15,0.3
충남,상명대학교,나군,경영공학과,9,4.22,6,,70.0,78.0,74.0,0.2,0.35,0.15,0.3
서울,상명대학교,나군,경영학부,19,4.89,29,86.0,66.0,90.0,80.7,0.3,0.25,0.2,0.25
서울,상명대학교,나군,경제금융학부,21,4.74,23,83.0,92.0,61.0,78.7,0.3,0.25,0.2,0.25
서울,상명대학교,나군,공간환경학부,13,4.54,6,86.0,74.0,80.0,80.0,0.2,0.35,0.15,0.3
서울,상명대학교,나군,교육학과,13,3.85,8,89.0,87.0,64.0,80.0,0.3,0.25,0.2,0.25
서울,상명대학교,나군,국어교육과,21,5.24,15,68.0,96.0,85.0,83.0,0.3,0.25,0.2,0.25
충남,상명대학교,나군,그린스마트 시티학과,16,5.19,5,,74.0,69.0,71.5,0.25,0.3,0.2,0.25
충남,상명대학교,나군,그린화학공학과,14,3.86,13,,81.0,56.0,68.5,0.2,0.35,0.15,0.3
서울,상명대학교,나군,글로벌경영학과,20,5.63,18,85.0,78.0,83.0,82.0,0.3,0.25,0.2,0.25
충남,상명대학교,나군,글로벌금융 경영학부,23,4.13,13,77.0,,90.0,83.5,0.3,0.25,0.2,0.25
충남,상명대학교,나군,글로벌지역학부,48,4.38,36,67.0,,92.0,79.5,0.3,0.25,0.2,0.25
서울,상명대학교,나군,문헌정보학전공,8,7.75,12,93.0,57.0,83.0,77.7,0.2,0.35,0.15,0.3
충남,상명대학교,나군,문화예술경영전공,7,5.14,5,75.0,,97.0,86.0,0.3,0.25,0.2,0.25
충남,상명대학교,가군,사진영상미디어전공,6,6.00,10,79.0,,88.0,83.5,0.3,0.25,0.2,0.25
충남,상명대학교,나군,소프트웨어학과,12,4.50,5,,74.0,85.0,79.5,0.2,0.35,0.15,0.3
서울,상명대학교,나군,수학교육과,15,3.60,7,80.0,92.0,77.0,83.0,0.2,0.35,0.15,0.3
충남,상명대학교,나군,스마트정보 통신공학과,19,4.11,14,,70.0,81.0,75.5,0.2,0.35,0.15,0.3
충남,상명대학교,나군,시스템반도체공학과,14,4.07,13,,81.0,61.0,71.0,0.2,0.35,0.15,0.3
충남,상명대학교,나군,식품공학과,15,5.73,7,,78.0,59.0,68.5,0.2,0.35,0.15,0.3
서울,상명대학교,나군,역사콘텐츠전공,10,4.89,7,82.0,78.0,85.0,81.7,0.25,0.3,0.2,0.25
충남,상명대학교,나군,연극전공 (이론),2,5.00,,92.0,,77.0,84.5,0.3,0.25,0.2,0.25
서울,상명대학교,나군,영어교육과,16,6.25,12,86.0,74.0,78.0,79.3,0.3,0.25,0.2,0.25
충남,상명대학교,나군,영화영상전공 (연출·스태프),5,4.40,2,77.0,,97.0,87.0,0.25,0.3,0.2,0.25
서울,상명대학교,나군,자유전공 (경영경제계열),36,4.83,42,89.0,66.0,81.0,78.7,0.3,0.25,0.2,0.25
충남,상명대학교,나군,자유전공 (아트&컬처),27,2.81,11,,83.0,73.0,78.0,0.3,0.25,0.2,0.25
서울,상명대학교,나군,자유전공 (인문사회계열),40,5.13,41,79.0,70.0,95.0,81.3,0.3,0.25,0.2,0.25
서울,상명대학교,나군,자유전공(IT계열),30,4.60,22,83.0,92.0,68.0,81.0,0.3,0.25,0.2,0.25
서울,상명대학교,나군,자유전공(예체능계열),11,4.27,7,72.0,83.0,92.0,82.3,0.3,0.25,0.2,0.25
서울,상명대학교,나군,자유전공(이공계열),23,4.09,27,75.0,87.0,85.0,82.3,0.3,0.25,0.2,0.25
충남,상명대학교,나군,전자공학과,12,3.00,10,,81.0,49.0,65.0,0.2,0.35,0.15,0.3
충남,상명대학교,나군,정보보안공학과,12,3.75,6,,81.0,68.0,74.5,0.2,0.35,0.15,0.3
서울,상명대학교,나군,지적재산권전공,9,6.78,5,67.0,85.0,97.0,83.0,0.25,0.3,0.2,0.25
서울,상명대학교,나군,핀테크전공· 빅데이터융합전공· 스마트생산전공,21,5.62,14,68.0,92.0,72.0,77.3,0.2,0.35,0.15,0.3
충남,상명대학교,나군,한국언어문화전공,8,3.38,6,80.0,,66.0,73.0,0.3,0.25,0.2,0.25
서울,상명대학교,나군,한일문화콘텐츠전공,8,4.00,7,82.0,68.0,90.0,80.0,0.3,0.25,0.2,0.25
서울,상명대학교,나군,행정학부,14,6.79,12,80.0,70.0,94.0,81.3,0.3,0.25,0.2,0.25
충남,상명대학교,나군,휴먼지능로봇공학과,14,4.36,7,,81.0,54.0,67.5,0.2,0.35,0.15,0.3
서울,상명대학교,나군,휴먼지능정보공학전공,36,5.22,29,79.0,87.0,75.0,80.3,0.2,0.35,0.15,0.3
강원,상지대학교,나군,간호학과,13,5.3,9,67.0,74.0,22.0,46.2,0.2,0.35,0.15,0.3
강원,상지대학교,가군,경영학과,26,3.7,35,52.0,50.0,61.5,56.2,0.3,0.25,0.2,0.25
강원,상지대학교,다군,경찰법학과,3,8.0,7,58.0,24.0,74.5,57.8,0.3,0.25,0.2,0.25
강원,상지대학교,가군,국제경영학과,26,4.2,55,31.0,43.0,27.0,33.7,0.3,0.25,0.2,0.25
강원,상지대학교,다군,군사학과,8,2.1,10,11.0,11.0,26.5,18.8,0.3,0.25,0.2,0.25
강원,상지대학교,,문화콘텐츠학과,11,4.8,19,20.0,56.0,29.0,33.5,0.3,0.25,0.2,0.25
강원,상지대학교,나군,물리치료학과,5,5.4,2,68.0,59.0,46.0,54.8,0.2,0.35,0.15,0.3
강원,상지대학교,나군,보건계열,27,5.0,58,49.0,47.0,49.5,48.8,0.2,0.35,0.15,0.3
강원,상지대학교,,사회복지학과,4,2.8,6,34.0,18.0,47.5,36.8,0.3,0.25,0.2,0.25
강원,상지대학교,다군,소프트웨어학과,30,2.2,29,39.0,47.0,35.0,39.0,0.2,0.35,0.15,0.3
강원,상지대학교,가군,스마트팜생명과학과,22,4.2,55,27.0,40.0,32.5,33.0,0.2,0.35,0.15,0.3
강원,상지대학교,,유아교육학과,10,2.8,19,40.0,56.0,42.5,45.2,0.3,0.25,0.2,0.25
강원,상지대학교,나군,임상병리학과,4,4.5,4,63.0,50.0,22.5,39.5,0.25,0.3,0.2,0.25
강원,상지대학교,나군,자유전공학부,31,5.3,53,47.0,54.0,38.5,44.5,0.2,0.35,0.15,0.3
강원,상지대학교,나군,작업치료학과,7,3.4,5,27.0,50.0,31.0,34.8,0.2,0.35,0.15,0.3
강원,상지대학교,다군,전기전자공학과,26,2.1,20,40.0,54.0,44.5,45.8,0.2,0.35,0.15,0.3
강원,상지대학교,가군,조경산림학과,8,3.3,17,40.0,34.0,24.0,30.5,0.2,0.35,0.15,0.3
강원,상지대학교,다군,컴퓨터공학과,20,2.1,24,51.0,56.0,29.0,41.2,0.2,0.35,0.15,0.3
강원,상지대학교,다군,한의A,21,18.2,76,98.0,98.0,91.0,94.5,0.25,0.3,0.2,0.25
강원,상지대학교,다군,한의B,15,21.9,71,97.0,97.0,94.5,95.8,0.25,0.3,0.2,0.25
강원,상지대학교,가군,호텔항공관광경영학과,22,2.9,34,19.0,36.0,21.0,25.3,0.2,0.35,0.15,0.3
서울,서강대학교,다군 일반,AI기반자유전공학부,36,22.64,311,94.0,97.0,89.5,92.5,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,SCIENCE기반자유전공학부,35,6.49,43,98.0,95.0,89.5,93.0,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,경영학부,83,4.90,133,98.0,92.0,90.5,92.8,0.3,0.25,0.2,0.25
서울,서강대학교,나군 일반,경제학과,59,4.33,96,93.0,97.0,89.5,92.2,0.3,0.25,0.2,0.25
서울,서강대학교,나군 일반,글로벌한국학부,6,6.83,3,94.0,97.0,81.5,88.5,0.3,0.25,0.2,0.25
서울,서강대학교,나군 일반,기계공학과,30,4.79,54,99.0,90.0,89.0,91.8,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,물리학과,16,4.94,20,94.0,99.0,77.5,87.0,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,사회과학부,30,4.79,50,95.0,97.0,73.0,84.5,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,생명과학과,19,5.78,21,97.0,98.0,73.5,85.5,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,수학과,15,6.40,16,94.0,97.0,86.0,90.8,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,시스템반도체공학과,10,7.70,7,93.0,100.0,88.0,92.2,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,영문학부,28,4.93,28,92.0,98.0,76.5,85.8,0.3,0.25,0.2,0.25
서울,서강대학교,나군 일반,유럽문화학과,17,5.40,26,94.0,95.0,93.0,93.8,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,인공지능학과,10,7.70,10,98.0,93.0,89.5,92.5,0.2,0.35,0.15,0.3
서울,서강대학교,나군 장애인대상자,인문/ 인문‧ 자연,9,0.78,,,,88.5,88.5,0.3,0.25,0.2,0.25
서울,서강대학교,다군 일반,인문학기반자유전공학부,47,21.85,414,93.0,97.0,95.5,95.2,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,인문학부,47,3.83,49,100.0,92.0,75.5,85.8,0.3,0.25,0.2,0.25
서울,서강대학교,나군 특성화고교졸업자,자연,4,4.00,11,91.0,89.0,92.0,91.0,0.25,0.3,0.2,0.25
서울,서강대학교,나군 일반,전자공학과,34,5.15,42,100.0,90.0,82.5,88.8,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,중국문화학과,12,5.50,4,96.0,97.0,78.5,87.5,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,지식융합미디어학부,23,5.09,29,94.0,97.0,82.5,89.0,0.3,0.25,0.2,0.25
서울,서강대학교,나군 일반,컴퓨터공학과,36,5.86,64,92.0,98.0,77.5,86.2,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,화공생명공학과,36,6.42,65,97.0,97.0,81.5,89.2,0.2,0.35,0.15,0.3
서울,서강대학교,나군 일반,화학과,15,5.27,29,96.0,97.0,81.0,88.8,0.2,0.35,0.15,0.3
서울,서경대학교,,VD_비주얼디자인 LF_라이프스타일디자인,,,,,,,64.0,0.3,0.25,0.2,0.25
서울,서경대학교,,군사학과-남자 군사학과-여자,,,,,,,81.0,0.3,0.25,0.2,0.25
서울,서경대학교,,무용예술학부-한국무용,,,,,,,44.5,0.3,0.25,0.2,0.25
서울,서경대학교,,미래융합학부1 미래융합학부2 자유전공학부,,,,,,,95.0,0.2,0.35,0.15,0.3
서울,서경대학교,,음악학부-피아노,,,,,,,35.0,0.3,0.25,0.2,0.25
서울,서울교육대학교,나군,초등교육학과,260,2.30,49,,,,85.5,0.3,0.25,0.2,0.25
서울,서울기독대학교,나군,글로벌휴먼경영전공,19,3.7,52,58.0,43.0,60.5,55.5,0.3,0.25,0.2,0.25
서울,서울기독대학교,나군,사회복지전공,18,1.9,21,36.0,48.0,56.0,49.0,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,건축학부 건축공학전공,14,4,7,88.0,74.0,99.5,90.2,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,건축학부 건축학전공 (5년제),14,4.79,15,92.0,98.0,79.5,87.2,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,경영학부,79,3.29,65,98.0,92.0,78.5,86.8,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,경제학부,32,3.84,32,94.0,95.0,73.5,84.0,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,공간정보공학과,10,4.5,8,75.0,93.0,96.5,90.2,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,교통공학과,8,5.25,6,82.0,95.0,93.5,91.0,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,국사학과,8,6,6,99.0,78.0,94.5,91.5,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,국어국문학과,9,6.11,12,99.0,74.0,86.5,86.5,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,국제관계학과,9,5.11,13,93.0,89.0,91.5,91.2,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,기계정보공학과,15,5.07,36,88.0,98.0,83.5,88.2,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,도시공학과,7,5.43,3,88.0,95.0,89.5,90.5,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,도시사회학과,12,4.08,13,97.0,63.0,96.5,88.2,0.3,0.25,0.2,0.25
서울,서울시립대학교,가군,도시행정학과,16,4.13,10,94.0,89.0,89.5,90.5,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,물리학과,11,4.55,12,85.0,98.0,83.0,87.2,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,사회복지학과,13,3.62,21,99.0,66.0,90.0,86.2,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,생명과학과,14,5,9,80.0,98.0,86.5,87.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,세무학과,29,2.86,24,99.0,92.0,78.5,87.0,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,수학과,15,3.73,9,86.0,97.0,84.0,87.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,스포츠과학과,30,5.6,6,86.0,70.0,,78.0,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,신소재공학과,17,3.94,19,65.0,99.0,89.5,85.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,영어영문학과,12,5.33,15,94.0,81.0,90.5,89.0,0.3,0.25,0.2,0.25
서울,서울시립대학교,다군,융합응용화학과,8,13.63,38,88.0,98.0,84.5,88.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,가군,인공지능학과,8,5.5,7,79.0,97.0,95.0,91.5,0.2,0.35,0.15,0.3
서울,서울시립대학교,가군,자유전공학부(인문),16,5.44,21,91.0,98.0,70.0,82.2,0.2,0.35,0.15,0.3
서울,서울시립대학교,가군,자유전공학부(자연),16,5.25,18,86.0,95.0,96.5,93.5,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,전자전기컴퓨터공학부,58,3.9,89,82.0,98.0,89.5,89.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,조경학과,6,7,2,88.0,89.0,93.0,90.8,0.25,0.3,0.2,0.25
서울,서울시립대학교,나군,중국어문화학과,9,4,2,100.0,63.0,77.0,79.2,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,철학과,9,6.44,12,93.0,92.0,83.0,87.8,0.3,0.25,0.2,0.25
서울,서울시립대학교,다군,첨단융합학부 융합바이오헬스전공,2,20.5,4,63.0,98.0,94.5,87.5,0.2,0.35,0.15,0.3
서울,서울시립대학교,가군,첨단융합학부 지능형반도체전공,10,5.6,11,86.0,97.0,90.0,90.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,다군,첨단융합학부 첨단인공지능전공,5,16.2,37,74.0,99.0,88.5,87.5,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,컴퓨터과학부,23,4.43,27,88.0,97.0,87.0,89.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,토목공학과,14,4.57,3,91.0,92.0,91.5,91.5,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,통계학과,10,4.5,11,85.0,97.0,88.5,89.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,행정학과,28,3.57,42,96.0,90.0,88.0,90.5,0.3,0.25,0.2,0.25
서울,서울시립대학교,나군,화학공학과,18,4.61,22,77.0,95.0,96.0,91.0,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,환경공학부,28,4.11,22,86.0,95.0,91.0,90.8,0.2,0.35,0.15,0.3
서울,서울시립대학교,나군,환경원예학과,10,5.1,1,92.0,92.0,89.5,90.8,0.2,0.35,0.15,0.3
경기,서울신학대학교,다군,IT융합학부 (컴퓨터공 학과/AI융 합학과),13,4.15,9,,74.0,79.0,76.5,0.2,0.35,0.15,0.3
경기,서울신학대학교,가군,관광경 영학과,4,7.5,6,72.0,,85.0,78.5,0.3,0.25,0.2,0.25
경기,서울신학대학교,다군,교회음 악과,21,1.62,10,47.0,,66.0,56.5,0.25,0.3,0.2,0.25
경기,서울신학대학교,가군,글로벌 경영학 과,6,4,3,,70.0,95.0,82.5,0.3,0.25,0.2,0.25
경기,서울신학대학교,가군,기독교 교육과,7,2.71,0,82.0,59.0,,70.5,0.3,0.25,0.2,0.25
경기,서울신학대학교,다군,데이터 사이언 스학과,6,8.33,6,,66.0,88.0,77.0,0.2,0.35,0.15,0.3
경기,서울신학대학교,가군,사회복 지학과,8,4.13,10,,83.0,66.0,74.5,0.3,0.25,0.2,0.25
경기,서울신학대학교,가군,신학과,7,2.71,10,39.0,57.0,,48.0,0.3,0.25,0.2,0.25
경기,서울신학대학교,가군,아동보 육학과,9,4.11,15,63.0,,78.0,70.5,0.25,0.3,0.2,0.25
경기,서울신학대학교,다군,유아교 육과,6,8.33,5,75.0,,72.0,73.5,0.25,0.3,0.2,0.25
경기,서울신학대학교,가군,일본어 문화콘 텐츠학 과,6,4.67,9,79.0,,72.0,75.5,0.3,0.25,0.2,0.25
경기,서울신학대학교,나군,자율전 공학부,7,6.57,18,63.0,,83.0,73.0,0.2,0.35,0.15,0.3
경기,서울신학대학교,가군,중국언 어문화 콘텐츠 학과,9,7.56,4,74.0,,74.0,74.0,0.3,0.25,0.2,0.25
서울,서울여자대학교,가군,경영학과,18,4.50,16,88.0,,87.0,87.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,경제학과,15,11.60,49,77.0,,98.0,87.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,과학기술융합자유전공,37,5.62,46,91.0,83.0,,87.0,0.2,0.35,0.15,0.3
서울,서울여자대학교,나군,국어국문학과,12,8.92,38,83.0,,97.0,90.0,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,기독교학과,6,13.83,18,85.0,,85.0,85.0,0.25,0.3,0.2,0.25
서울,서울여자대학교,가군,데이터사이언스학과,18,4.41,9,85.0,,92.0,88.5,0.2,0.35,0.15,0.3
서울,서울여자대학교,나군,독일문화콘텐츠전공,9,9.56,34,82.0,,93.0,87.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,가군,디지털미디어학과,16,4.19,8,99.0,63.0,,81.0,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,메타버스융합콘텐츠전공,15,9.80,37,82.0,,99.0,90.5,0.25,0.3,0.2,0.25
서울,서울여자대학교,나군,문헌정보학과,6,7.33,12,88.0,,92.0,90.0,0.2,0.35,0.15,0.3
서울,서울여자대학교,나군,미래산업융합자유전공,30,5.13,27,85.0,,94.0,89.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,사학과,5,9.00,6,89.0,,92.0,90.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,사회과학자유전공,44,5.41,54,96.0,,87.0,91.5,0.2,0.35,0.15,0.3
서울,서울여자대학교,가군,사회복지학과,9,5.33,5,77.0,,94.0,85.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,가군,소프트웨어학과,9,3.56,6,,95.0,80.0,87.5,0.2,0.35,0.15,0.3
서울,서울여자대학교,나군,수학과,8,11.17,28,79.0,85.0,,82.0,0.2,0.35,0.15,0.3
서울,서울여자대학교,가군,식품생명공학과,12,6.08,11,77.0,,91.0,84.0,0.2,0.35,0.15,0.3
서울,서울여자대학교,가군,식품영양학과,12,6.92,14,,87.0,81.0,84.0,0.2,0.35,0.15,0.3
서울,서울여자대학교,가군,심리·인지과학학부,15,6.20,11,83.0,,82.0,82.5,0.2,0.35,0.15,0.3
서울,서울여자대학교,가군,아동학과,18,7.18,31,85.0,,96.0,90.5,0.25,0.3,0.2,0.25
서울,서울여자대학교,가군,언론영상학부,16,5.38,12,88.0,,92.0,90.0,0.25,0.3,0.2,0.25
서울,서울여자대학교,나군,영어영문학과,13,11.92,18,96.0,,80.0,88.0,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,인문자유전공,33,5.15,49,88.0,,87.0,87.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,일어일문학과,12,9.17,32,82.0,,90.0,86.0,0.3,0.25,0.2,0.25
서울,서울여자대학교,가군,자유전공학부,126,5.39,130,89.0,,85.0,87.0,0.2,0.35,0.15,0.3
서울,서울여자대학교,나군,중어중문학과,6,7.83,4,95.0,76.0,,85.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,가군,지능정보보호학부,18,7.06,10,,78.0,97.0,87.5,0.2,0.35,0.15,0.3
서울,서울여자대학교,나군,첨단미디어디자인전공,10,4.30,11,86.0,,97.0,91.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,가군,패션산업학과,9,6.22,6,92.0,,80.0,86.0,0.25,0.3,0.2,0.25
서울,서울여자대학교,나군,프랑스문화콘텐츠전공,8,14.63,28,86.0,,87.0,86.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,행정학과,16,11.56,71,77.0,,94.0,85.5,0.3,0.25,0.2,0.25
서울,서울여자대학교,나군,화학과,13,8.00,32,,92.0,87.0,89.5,0.2,0.35,0.15,0.3
경기,서울장신대학교,다군,복지상담학부,20,3.55,41,,,,65.0,0.3,0.25,0.2,0.25
경기,서울장신대학교,다군,신학부,6,1.83,5,,,,65.0,0.3,0.25,0.2,0.25
서울,서울한영대학교,나군,사회복지학과,10,5.50,14,72.0,,61.0,64.7,0.3,0.25,0.2,0.25
서울,서울한영대학교,나군,상담심리학과,12,6.00,36,67.0,,44.5,52.0,0.3,0.25,0.2,0.25
서울,서울한영대학교,나군,신학과,13,3.69,35,26.0,,48.5,41.0,0.3,0.25,0.2,0.25
서울,서울한영대학교,나군,아동보육학과,28,3.41,50,56.0,,29.5,38.3,0.25,0.3,0.2,0.25
서울,서울한영대학교,나군,재활복지학과,11,3.60,19,42.0,,51.5,48.3,0.3,0.25,0.2,0.25
충북,서원대학교,다군,AI소프트웨어학과,18,4.27,44,,,,60.0,0.2,0.35,0.15,0.3
충북,서원대학교,나 군,경영학부[교직],16,8.81,50,,,,60.5,0.3,0.25,0.2,0.25
충북,서원대학교,가군,경찰행정학부,3,7.33,3,,,,74.0,0.3,0.25,0.2,0.25
충북,서원대학교,다군,광고홍보학과,3,11.33,12,,,,70.0,0.25,0.3,0.2,0.25
